id,content,timestamp,author_id,author_username,attachments
922442798639230996,"🔥 EzekClub的bro们看向这里！🔥 
我们为大家准备了一个惊喜‼️ 今晚7点（北京时间UTC+8），刘畊宏先生将会作客我们的Voice Room和大家聊天！🚀 
请大家记得准时参与！关注我们的推特来跟进更多EzekClub为大家准备的特别活动！

🔥 EzekClub bros look over here!🔥 
We have a surprise for you all‼️ Tonight at 7pm (BST), Mr. Lau will be our guest in the Voice Room to meet you all!🚀 
Please remember to join us on time! Follow us on Twitter to keep up with more of the special events EzekClub has in store for you!
@everyone",2021-12-20T10:58:21.354000+00:00,918411741891792927,EZEK,
922478807997366302,"刚才由于mod的误操作，导致中文频道部分成员出现冷却时间过长的问题，
目前我们各个聊天频道的经验获得均已回复，大家可以正常获得经验，❤️谢谢理解。",2021-12-20T13:21:26.654000+00:00,918411741891792927,EZEK,
922535176570015815,We are announcing something to let you have fun💋 ARE YOU READY😘 @everyone,2021-12-20T17:05:25.969000+00:00,918411741891792927,EZEK,
922546135397203969,"Dear EzekClub's Bros , Thank you for making our community so hot! 🔥

💋 We have seen your enthusiasm and we decided to respond to it !  🥰 

We will give you a role based on the following requirements and add a bear icon beside your name😘 , which will be super lit ! 🔥 🔥
THIS IS JUST AN IDENTITY FOR YOUR CHAT NOT RELATED TO WL. DON'T WORRY! JUST FOR GOOD MEMORY WITH US❤️ ❤️ 

Here are the requirements :
1️⃣ If your reached a chat level of 15, and 5 invites, you will be awarded with a  SILVER BROs ROLE !<:Silver:922585415372902472> 
2️⃣ If you reached a chat level of 25, and 10 invites, you will be awarded with a GOLD BROs ROLE ! <:Gold:922540875131793528> 
3️⃣ If you reached a chat level of 35, and 15 invites, you will be awarded with a DIAMOND BROs ROLE ! <:Diamond:922540875249238046> 
4️⃣ If you reached a chat level of 40, and 20 invites, you will be awarded with a LEGEND BROs ROLE ! <:Legend:922540874892730440> 

After unlocking your community roles, you'll be able to enjoy the basic membership benefits of the EzekClub on the Ezek.io website in the future, for all participants! Because we love you all BROs!😹 

Users who meet the appropriate criteria, please go to <#922096944388665364>  to open a ticket for review, and we looking forward to your participation ! 👏

In the meantime, we are planning a bigger surprise to Bros who truly contribute to EzekClub's Family.  😍

We strongly encourage EzekClub Bros to participate in our upcoming activities to win a premium member role! 🤩 We have prepared a lot of surprise to our premium members beyond your imagination. Follow us on Twitter and announcement to get the latest info! 🔥


-----------------------------------------------------------------------------------------------------------------------------------------------
亲爱的宝 mua~ 💋  EzekClub的BROs，我们感受了你们的热情！🔥 

💋感谢你们的参与使我们的社区如此炙热！那是必须对你们的热情做出回应噢！🥰

我们将会基于以下规则赋予你们魔法可爱的身份，么么哒😘 快来为你们的名字添加一只神奇的小熊，这一定很酷！🔥 🔥 
本次的勋章活动不涉及NFT WL，只是为了给BROs留下个美丽的纪念！勋章是您未来参与EzekClub官网Ezek.io特别活动和访问Ezek Metaverse独特区域的长期权益标志之一！您可以通过数个月的时间悠闲地逐步提升您的等级！

具体规则如下：
1️⃣ 聊天等级达到15，并邀请达到5人，你将被授予白银勋章！<:Silver:922585415372902472> 
2️⃣ 聊天等级达到25，并邀请达到10人，你将被授予黄金勋章！<:Gold:922540875131793528> 
3️⃣ 聊天等级达到35，并邀请达到15人，你将被授予钻石勋章！<:Diamond:922540875249238046> 
4️⃣ 聊天等级达到40，并邀请达到20人，你将被授予传奇勋章！<:Legend:922540874892730440> 

在解锁了社区身份后，你将会享受未来Ezek.io官网EzekClub的基础会员权益，参与者都有份！因为我们是平等可爱的BROs😹

达到相应标准的人请到-ticket频道开票以进行审核，我们期待你们的加入！👏 

同时，我们正在筹划一个有趣的惊喜，这个惊喜是给予所有真正为社区做贡献的Bro们的！😍 

积极参与我们即将推出的各项活动，你将有机会成为真正的EzekClub高级会员！🤩 我们为高级会员准备了超乎你想象的丰厚权益！关注我们的推特和公告以获得最新情报！🔥

“嗨！爸爸妈妈有金色小熊哦！”
 @everyone",2021-12-20T17:48:58.757000+00:00,918411741891792927,EZEK,
922564813475954698,"🧑‍🏭 The server custom invite links feature has been restored now.
<a:__:922486851003093024> Should you need any further assistance, please do not hesitate to contact <@&921733712813637652>. Thank you for your understanding and patience.

伺服器邀請連結功能已恢復運作，如有任何其它問題請與 <@&921733712813637652> 聯繫。謝謝！💋 @everyone",2021-12-20T19:03:11.958000+00:00,918411741891792927,EZEK,
922591014508707850,"🌏 DEAR BROS🫂 :
1️⃣ OUR WEBSITE EZEK.IO WILL BE ONLINE IN JUST FEW DAYS. <a:TIKTOKSTAR:922585629127245885> 
2️⃣ YOU CAN BUY PHANTA BEAR NFT ON 2022/1/1 ON EZEK.IO <a:__:922486851003093024> 
3️⃣ YOU CAN CHECK OUT OUR DESIGN SOON IN FEW DAYS ON EZEK.IO BEFORE CHRISTMAS<a:YELLOWSTAR2:922585628900724737> 
4️⃣ DON'T FORGET TO FOLLOW US ON OUR OFFICIAL TWITTER https://twitter.com/EzekClub 🥰 
😍 THANKS! MERCI! 谢谢! ARIGATO😍 
@everyone",2021-12-20T20:47:18.771000+00:00,918411741891792927,EZEK,
922780239329894410,"💋 We have a SPECIAL THEME MUSIC specially created for...
        our lovely Phanta Bear NFT and EzekBros Community<:Diamond:922540875249238046> 

👏 It's written by a great talented musician👑 , you have heard many of his songs before🌧️ 🎶🥂  . 

😘 GREAT MELODY!💞  YOU WILL LOVE IT!😍 

😬 All our  BROs role can listen it first before go to the public🚀 

🚀 If you ask me what you will get for your role, this is something cool you will always get .🥰 

❤️ ❤️ ❤️ ❤️ ❤️ ❤️ WE LOVE OUR BROs!❤️ ❤️ ❤️ ❤️ ❤️ ❤️ 

<a:YELLOWSTAR:922585629198516305> Joining EzekBros now to get the love from us! <a:YELLOWSTAR:922585629198516305> 
<:Diamond:922540875249238046> <:Gold:922540875131793528> <:Legend:922540874892730440> <:Silver:922585415372902472> <a:TIKTOKSTAR:922585629127245885> <a:YELLOWSTAR:922585629198516305> <a:YELLOWSTAR2:922585628900724737> <a:__:922486851003093024><:Diamond:922540875249238046> <:Gold:922540875131793528> <:Legend:922540874892730440> <:Silver:922585415372902472> <a:TIKTOKSTAR:922585629127245885> <a:YELLOWSTAR:922585629198516305> <a:YELLOWSTAR2:922585628900724737> <a:__:922486851003093024>
@everyone",2021-12-21T09:19:13.484000+00:00,918411741891792927,EZEK,
922803511996055562,"🚀 🚀 🚀 WE HAVE NOW 17,600 EZEK MEMBERS AND 10,000 EZEK BROs. 🚀 🚀 🚀 
🚀 🚀 🚀 BROs TO THE MOON! 🚀 🚀 🚀 
💋 💋 💋 LOVE YOU ALL!💋 💋 💋 
@everyone",2021-12-21T10:51:42.120000+00:00,918411741891792927,EZEK,
922916808502165564,,2021-12-21T18:21:54.112000+00:00,918411741891792927,EZEK,
923023627648135219,！！！！！請大家現在不要相信目前發的公告，有人惡意在攻擊我們的Discord！！！！！@everyone,2021-12-22T01:26:21.781000+00:00,718561324937773056,harryniu,
923026802815959120,"⛔⛔⛔DO NOT TRUST ANY LINK! ⛔⛔⛔
⛔⛔⛔WE HAVE ONLY OFFICIAL WEBSITE ezek.io ⛔⛔⛔
⛔⛔⛔OUR TEAM IS WORKING ON THAT⛔⛔⛔
@everyone <@&921766382620774410>",2021-12-22T01:38:58.800000+00:00,918411741891792927,EZEK,
923034010953846834,You will have compensation for your loss. @everyone <@&921766382620774410>,2021-12-22T02:07:37.354000+00:00,918411741891792927,EZEK,
923040129726165044,This hacker is the same one who hacked Beeple in November. Do not worry. You will get compensation. Stand with us. Let’s fight with this Hacker!🔥 @everyone <@&921766382620774410>,2021-12-22T02:31:56.183000+00:00,918411741891792927,EZEK,
923060156114272296,"Please do not post scam url anymore. We can’t do any compensation after this announcement to prevent hacker from exploiting our compensation plan.
🔥🔥🔥Stand with us. 
Let’s fight with Hacker!🔥🔥🔥

Our Only Official website: https://ezek.io

请大家不要再传播虚假网站，后续被误导的我们将很难进行甄别赔偿，以免黑客自导自演，让我们一起对抗黑客！！！❤️我们的团队在制定补偿措施🔥🔥🔥
认准唯一官网：https://ezek.io
@everyone <@&921766382620774410>",2021-12-22T03:51:30.846000+00:00,918411741891792927,EZEK,
923218321367769109,"Dearest EZEK BROs,
 📢 may I have your attention please!🔥 
🤡 We all know you are waiting for this! 💞 
Here comes the First EZEK Club special event
👑 The Bear Cup Ultimate Fan-art Contest! 👑 

What's 👑 TBCUFC👑 ?

🎨 We want to build a event for YOU to show YOUR Love to your IDOL and Phanta Bear, by creating a painting masterpiece which includes your favourite idol with Bear IN IT !<:Legend:922540874892730440> <:Gold:922540875131793528> <:Diamond:922540875249238046> <:Silver:922585415372902472>

There is no limitation of this contest. Just show your greatest creativity FANTASY ARTWORK! 😋 

👏 NOTICE: This artwork must be made by yourself, DO NOT COPY FROM OTHERS✖️ 

🙌 How to attend?🥂 

✌️ Post your amazing artwork MASTERPIECE on Twitter and tag <@!918411741891792927>Club , MAKE SURE to include #BearCup in your tweet!
Then repost this tweet on Ezek Discord 👑TBCUFC👑 CHANNEL.

🥳 The competition will be end at 0:00 UTC on the 28th Of December. 
💯 The Ezek Club Discord Community will vote 3 Winners from The TOP 10 list from Twitter most RETWEET.🤩 
 Winners will receive ULTIMATE PRIZE🏆.

Come on BROs! 
💛 💚 💜 Show your Love to Phanta Bear, just like Phanta Bear love you!❤️ 🧡 💛

ONLY official Twitter: <@!918411741891792927>Club 
https://twitter.com/ezekclub

WARNING: DO NOT CHEAT WITH ANY HIGH-TECH, OTHERWISE YOU WILL BE BANNED PERMANTLY.
———————————-

亲爱的Ezek BROs，把你们的目光看向这里！🔥

现在揭晓为你们准备的第一个惊喜节目！
👑小熊杯终极艺术创作大赛！👑

规则如下：
画一幅你们最爱的偶像和小熊🐻在一起的画作！

🎶 这是一次开放性的创作竞赛！
我们不会对艺术表现方式有任何限制，💋 
所以请尽情发挥你们的创造力！用爱涂上喜欢的颜色🤩

👑 参与方式：
发布你的大作至Twitter <@!918411741891792927>Club 官方，不要忘记加上#BearCup ，
再将该推特的链接贴在EzekClub Discord的👑TBCUFC👑 CHANNEL！😻

🚀 活动至28日0时UTC+8截止，
TWITTER 转发数最高的10名创作者名单，将进入Ezek Discord社区进行投票，
社区从TOP 10中选出3名最受欢迎的创作者，
获胜者将会得到一个终极奖励！

来吧BROs，让我们看到你对Phanta Bear的爱！就像小熊爱你们那样

声明：一旦发现科学家永久拉黑！
官方唯一推特：@EzekClub
https://twitter.com/ezekclub

@everyone <@&921766382620774410>",2021-12-22T14:20:00.381000+00:00,918411741891792927,EZEK,https://cdn.discordapp.com/attachments/921745686578475049/923218320335994950/IMG_5071.jpg
923250292525502485,"<@!844633662813110292> 
 This Bro got First Gold Bros in our community👑
<:Gold:922540875131793528> <:Gold:922540875131793528> <:Gold:922540875131793528> <:Gold:922540875131793528> 
Gold Bros To the Moon🚀
How you can do that😂
@everyone",2021-12-22T16:27:02.899000+00:00,918411741891792927,EZEK,"https://cdn.discordapp.com/attachments/921745686578475049/923250290839416882/first_gold_bros_v1.png,https://cdn.discordapp.com/attachments/921745686578475049/923250291074269234/unknown.png"
923428616010883102,"Dear Bros,❤️ 
We have reached to more than 20,000 members in Our Discord Community. WE LOVE YOU🔥❤️

🗣️WE remind you that DO NOT OPEN ANY FAKE LINK BEFORE WE LAUNCH THE PROJECT ON OUR OFFICIAL WEBSITE EZEK.IO❗

📢THIS IS THE ONLY PLACE YOU CAN MINT.  THE DATE WILL NOT BEFORE 2022/1/1. 

🔫 DO NOT GO TO OTHER PLACE BEFORE 20221/1/1‼️‼️‼️‼️‼️
@everyone <@&921766382620774410>",2021-12-23T04:15:38.531000+00:00,918411741891792927,EZEK,
923474504032866344,"🔥📢Now you can check out our Global News here <#923459478291107881> .
JAY YYDS👑

https://tw.appledaily.com/entertainment/20211222/GDHRWCQ76BFPDPYAOIFZJZ6I4Y/
@everyone <@&921766382620774410>",2021-12-23T07:17:59.088000+00:00,918411741891792927,EZEK,
923972613087305748,"<a:2229verifypink:911808992299319296> IF YOU HAVE ANY QUESTION PLEASE CONTACT OUR OFFICIAL SUPPORT EMAIL: 
<a:4944rainbowheart:911808023796801546> support@ezek.io
<a:2c6615df658e42f2adc8d7a355675d53:911807759220092949> OUR ONLY OFFICIAL WEBSITE WILL BE ONLINE FOR PRE-REGISTRATION VERY SOON!
<a:7228rainbowheart:911810693399986216> https://ezek.io 
<a:2556epic:911807406076461086> WL RULE WILL BE ANNOUNCED SOON!!!
@everyone <@&921766382620774410>",2021-12-24T16:17:17.541000+00:00,918411741891792927,EZEK,
924173717087584266,"<a:TIKTOKSTAR:922585629127245885> 🎄Merry Christmas Bros!🎄

❤️We BUIDL community together. We are family. so we want to hear from you how you want for the WL and what should be a great rule? Please leave your great ideas in <#924181704204255262> 

We Know Many of you are so passion to chat but looks like a bot😂
If you are just like a bot, we will alway love you don’t worry!😬
Just DM or send email to support@ezek.io 

OUR COMMUNITY DECIDE WHAT OUR COMMUNITY LIKE！LOVE YOU ALL！<:Gold:922540875131793528> 
@everyone <@&921766382620774410>",2021-12-25T05:36:24.471000+00:00,918411741891792927,EZEK,
924281555944341504,"📢❤️We are happy to announce our seed round investment from our partners Highstreet Ventures、Everest Ventures Group 、 Bonfire Union 、 Y2Z Ventures 、 AVATAR (Avalanche Asia Star Fund) 、 Annunaki Labs Ltd. 、 rct AI ❤️👑

We will BUIDL our community with you together. Let’s create the BEST community ever 👑

🚀EZEK BROS YYDS🔥
http://m.theblockbeats.info/news/28364

@everyone <@&921766382620774410>",2021-12-25T12:44:55.258000+00:00,918411741891792927,EZEK,
924599000064225340,"🎻 All our EzekClub Community members are important for us.  We are a project prepare for long time with multi-benefits.🎉 
🚀 After careful consideration about a fair WL rule for our community members. We will announce WL rule tonight.<a:TIKTOKSTAR:922585629127245885>  @everyone <@&921766382620774410>",2021-12-26T09:46:19.834000+00:00,918411741891792927,EZEK,
924753097811722270,"GOOD LUCK BROS😀  Roadmap, price info and other details will be released on https://ezek.io/  today.
📢 WE REMIND YOU DO NOT CLICK FAKE LINK AND ❗ ❗ ❗ WE WILL NEVER DM TO YOU. ❗ ❗ ❗ 
❤️ PROTECT YOURSELF TO LEAVE FROM THE OSCAR AWARD LEVEL FAKE LINK AND DM MESSAGE. 
👑 REMEMBER MY OFFICIAL ID HAS BLUE SIGN LOGO BEHIND with FOUNDER role.
🧐 DO NOT TRUST ANYONE WHO JUST LOOKS LIKE MY ID ! @everyone <@&921766382620774410>",2021-12-26T19:58:39.600000+00:00,918411741891792927,EZEK,https://cdn.discordapp.com/attachments/921745686578475049/924753097971089418/IMG_5132.jpg
924870129198723102,OUR BROS WANT MORE WL👑 @everyone <@&921733712813637652>,2021-12-27T03:43:42.057000+00:00,918411741891792927,EZEK,
924914915431551056,"We care about our community! That will be always for sure!
💋888 WL rule will be updated soon. Let’s build better EzekClub community.👑We are growing up with you together.
🔥Our official website will be online later today: https://ezek.io . 
<:Gold:922540875131793528> Please let more people to follow us on our official Twitter : https://twitter.com/EzekClub
We Love You and You?😘
❤️ @everyone <@&921766382620774410>",2021-12-27T06:41:39.927000+00:00,918411741891792927,EZEK,
924938689266729010,"🎻 由南拳妈妈詹宇豪创作的PHANTA BEAR主题曲和开盲盒音乐将会在今天与网站一同上线，
❤️ 敬请享受EZEK为您打造不一样的美丽浪漫世界，
<a:TIKTOKSTAR:922585629127245885> 宇豪与周杰伦一同在台北创立Secret Music秘密钢琴品牌，
💫  宇豪曾饰演《不能说的秘密》宇豪学长，也是南拳妈妈第一代成员，代表作《香草吧噗》，《橘子汽水》，《花恋蝶》，《最后一页》，《再见小时候》等多首脍炙人口的歌曲。
🚀 请在网站上线后欣赏哦～希望给大家带来美好的回忆！https://ezek.io
https://www.youtube.com/watch?v=v_fhzphGazU
@everyone <@&921766382620774410>",2021-12-27T08:16:08.051000+00:00,918411741891792927,EZEK,"https://cdn.discordapp.com/attachments/921745686578475049/924938689434513428/1640592400968083.mp4,https://cdn.discordapp.com/attachments/921745686578475049/924938689933639680/maxresdefault.jpeg"
924981096716828705,"🎉 https://ezek.io/ Ezek官网已经闪亮上线！
点击网页右下角可以听宇豪写的PhantaBear主题曲哦

😬 请保持关注，以了解我们的长期规划。
❤️ 请您理解，Ezek Club Discord社区成员等级不仅代表社区身份，还会享受未来Ezek平台的相关线上线下的普通权益，如虚拟演唱会等，并享受下一波NFT的优先购买权，而NFT 拥有者将会成为EzekClub的VIP限定会员，享受专有权益和PRIVATE SPACE。
<:Legend:922540874892730440> 所有白名单获得者我们将会提供WL Role并在统一频道，进行钱包地址登记。
 
😀 NFT白名单活动
每个白名单钱包地址将会得到一个Phanta Bear购买资格
 
<:Silver:922585415372902472> 所有参与活动人员需关注<@!918411741891792927>Bros官方Twitter： https://twitter.com/ezekclub
才有资格参加
 
1️⃣ 社区活跃度积极成员
Most activity member
规则：全服等级排名前468名可直接获得白名单资格(查询地址：https://mee6.xyz/ezek)
角色要求：全服等级排名前468名，注意使用bot及无脑灌水使用高科技获得等级提升的人，将被取消参加资格，你没白肝！<a:__:922486851003093024> 
时限要求：2021年12月28日18:00 UTC+8截止排名

2️⃣ 社区突出贡献人员获得白名单
Most contribution member
规则：在社群内积极帮助新人，解答问题，帮助MOD主动管理社区，维护社区。在各个平台上主动宣传推广社区，取得良好效果，突出贡献的人，提交证明，也可以由社区推荐，由Mod Team统计审核
角色要求：白银及以上
时限要求：2021年12月28日18:00 UTC+8前主动提交，或由MOD主动添加的方式
参与方式：取30名突出贡献人员获得白名单

3️⃣ 全服抽奖活动
LUCKY BROS
规则：社区全部人员均可参与 
角色要求：Ezek Bros
时限要求：2021年12月28日，00:30 UTC+8至20:00 UTC+8不定时抽取，所以保持关注哦
具体操作方案：所有Ezek bros，分15次抽取299名幸运儿获取白名单
 
4️⃣ 小熊杯终极创作比赛
TBCUFC PRIZE
选取最受欢迎的3个创作者将获得白名单
 
5️⃣ 社区预留
We are Ezek Bros
如果你参加我们的社区，保持持续的互动，我们还为EzekBros社区预留了88个NFT将在后续活动中送出购买资格。
 
🔥 注意：每个社区用户只能获得一个白名单，获得白名单者必须在官网ezek.io公开发售日期2022年1月1日11点UTC+8起的2小时内进行购买，否则其购买资格将会回到公共售卖池

和小熊一起起飞吧～🚀 


 
@everyone <@&921766382620774410>",2021-12-27T11:04:38.775000+00:00,918411741891792927,EZEK,
924982469529333802,"📢 Our Only official website https://ezek.io/ is now online!❤️ 
😬 Click the right bottom button to listen the PhantaBear Theme music written by Yuri Chan! 

🎉 The deadline time when the whitelist is finally fixed: 
December 28th, 18:00 UTC+8.
 
🔥 All WL will be added on smart contract to have rights to buy.
 
 <:Diamond:922540875249238046> You will understand our long-term benefits there.
The Ezek Club Discord community user level not only represents the identity of the community, but also has a chance to enjoy the future online/offline rights like virtual concert of the Ezek platform in the future.  You can be our community member to unlock the future benefits and buying our next NFT project first. Ezek NFT Holders will become Ezek VIP Member to have exclusive membership and PRIVATE SPACE. 
We will provide WL Role for all whitelisted winners and register their wallet addresses in the unified channel.
 
🚀 NFT whitelisting activities
Each whitelisted wallet address will get a Phanta Bear purchase qualification
 
🤩 All participants of the event should follow <@!918411741891792927>Bros official Twitter: https://twitter.com/ezekclub
To be eligible to participate
 
1️⃣  Active members of the community
Most activity member
Rules: The TOP 468 in EZEKCLUB server ranks(https://mee6.xyz/ezek) can directly qualify for the whitelist
Role requirements: Ranked in the top 468 in the full server level. Note that those who use bots and brainless irrigation to get a level increase will be disqualified from participating
Time deadline: December 28, 2021, ranking before 18:00 UTC+8
 
2️⃣ Outstanding contributions to the community are whitelisted
Most contribution member
Rules: Actively help newcomers in the community, answer questions, help MOD actively manage the community, and maintain the community. Proactively publicize and promote the community on various platforms and achieve good results. Those who make outstanding contributions can submit proofs, or they can be recommended by the community and reviewed by the Mod Team.
Role requirements: Silver and above
Time deadline: December 28, 2021, actively submitted before 18:00 UTC+8, or actively added by MOD
Participation method: 30 outstanding contributors will be whitelisted
 
3️⃣ Full server lucky draw
LUCKY BROS
Rules: All members of the community can participate
Role requirements: Ezek Bros
Time limit: December 28, 2021, from 00:30 UTC+8至20:00 UTC+8 to draw from time to time, so stay tuned
Specific operation plan: For all Ezek bros, 299 lucky winners will be drawn in 15 times to obtain the whitelist
 
4️⃣ The Bear Cup Ultimate Fan-art Competition
TBCUFC PRIZE
Select the 3 most popular creators to get a whitelist
 
5️⃣ Community reservation
We are Ezek Bros
If you participate in our community and maintain continuous interaction, we have also reserved 88 Whitelists for the EzekBros community and will be eligible for purchase in follow-up activities.
 
👑 Note: Each community member can only get one whitelist. Those who get the whitelist must make a purchase within 2 hours from the public sale date of ezek.io on the official website at 11:00 UTC+8 on January 1, 2022, otherwise their purchase qualifications will be returned to the public sales pool.

Come to check your little Phanta Bear~

@everyone <@&921766382620774410>",2021-12-27T11:10:06.079000+00:00,918411741891792927,EZEK,https://cdn.discordapp.com/attachments/921745686578475049/924982470082973746/Ezek_Official_Website.png
925074531498995722,"🎉 We are holding Lucky Midnight event for LUCKY BROS on 1:30AM 12/28 UTC+8.... in few minutes hahaha<a:YELLOWSTAR:922585629198516305> 
🚀 You can now come to the channel <#924910141671870514>  to join this Raffle to get the first 10 WL from our LUCKY BROS.
😬 After this raffle, Lucky Bros event will remain 289 WL list.
The raffle will be random time until 18:00 UTC+8 December 28, 2021.
@everyone <@&921766382620774410>",2021-12-27T17:15:55.363000+00:00,918411741891792927,EZEK,
