id,content,timestamp,author_id,author_username,attachments,embed_1_url,embed_1_desc,embed_1_images,embed_2_url,embed_2_desc,embed_2_images
954268950215147602,<@&921766382620774410> https://twitter.com/EzekClub/status/1504710153358102528,2022-03-18T06:44:07.191000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504710153358102528,WE ARE BACK！BEAROS EMPIRE WE ARE WAKING UP💥⭐️🐻,https://pbs.twimg.com/media/FOHL4JWWYBsRvOA.jpg,,,
954269468446556160,<@&921766382620774410> https://twitter.com/EzekClub/status/1504710696113647618,2022-03-18T06:46:10.747000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504710696113647618,"Now u see me cuz I let it be
Wanna find the key you gotta follow my beat🎶🐻",https://pbs.twimg.com/media/FOHKhEUUcAU6cBU.jpg,,,
954271860273578014,<@&921766382620774410> https://twitter.com/EzekClub/status/1504713114154983425,2022-03-18T06:55:41.003000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504713114154983425,"I want to climb up step by step to wait for the sun quietly watching its face
#PhantaBear has a big dream
Any wind will dry my sweat and tears
Someday I'll have my days
我要一步一步往上爬
等待阳光静静看着熊熊的脸
小小的天有大大的梦想
任风吹干　流过的泪和汗
总有一天会有属于我的天",https://pbs.twimg.com/media/FOHO0B1VcAIDFa4.jpg,,,
954280563123060746,<@&921766382620774410> https://twitter.com/EzekClub/status/1504721807760273411,2022-03-18T07:30:15.924000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504721807760273411,无与伦比，为杰沉沦,"https://pbs.twimg.com/media/FOHXEFxaIAE16gz.jpg,https://pbs.twimg.com/media/FOHXKIWaQAEO0F2.jpg",,,
954295524729700372,<@&921766382620774410> https://twitter.com/EzekClub/status/1504736738362933250,2022-03-18T08:29:43.049000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504736738362933250,🚀🚀🚀,https://pbs.twimg.com/media/FOHk41UVcAM7jB_.jpg,,,
954310255955832882,<@&921766382620774410> https://twitter.com/EzekClub/status/1504751466653057028,2022-03-18T09:28:15.247000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504751466653057028,#Phantastic 👕🐻,"https://pbs.twimg.com/media/FOHyLt4acAQOJQV.jpg,https://pbs.twimg.com/media/FOHyLsBaAAYS-K-.jpg",,,
954314410074206238,<@&921766382620774410> https://twitter.com/EzekClub/status/1504755664002117636,2022-03-18T09:44:45.666000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504755664002117636,Thanks for your love @bayc6092 ❤️🐻❤️,https://pbs.twimg.com/media/FOH2rnvaIAAk648.jpg,,,
954320912239443968,<@&921766382620774410> https://twitter.com/EzekClub/status/1504762149109141509,2022-03-18T10:10:35.903000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504762149109141509,Welcome to our #PhantaBear #Phanmily Brotha❤️🐻❤️,,,,
954322491348779009,<@&921766382620774410> https://twitter.com/EzekClub/status/1504763716629590016,2022-03-18T10:16:52.392000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504763716629590016,What a lovely #PhancyPets,https://pbs.twimg.com/media/FOH9MYcXEAARJAI.jpg,,,
954424777387442256,<@&921766382620774410> https://twitter.com/EzekClub/status/1504866028060557312,2022-03-18T17:03:19.284000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504866028060557312,"Thank you @SoundMintxyz and @wearekloud for the honorary NFT as it looks fresh 🍃.

We are huge fans of generative music and think this will be massive movement in the NFT Space. Our Lucky #PhantaBear Bearos just received the great airdrops from the previous event.",,,,
954433472498384926,<@&921766382620774410> https://twitter.com/EzekClub/status/1504874737067241474,2022-03-18T17:37:52.360000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504874737067241474,Let’s take #PhancyPets with #PhantaBear 🐻🐕,https://pbs.twimg.com/media/FOJjO4FVsAUu2zj.jpg,,,
954534420428234833,<@&921766382620774410> https://twitter.com/EzekClub/status/1504975685559152640,2022-03-19T00:19:00.222000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504975685559152640,GM！#PhantaBear ❤️,https://pbs.twimg.com/media/FOKTAidWUAAJuNd.jpg,,,
954536004121948181,<@&921766382620774410> https://twitter.com/EzekClub/status/1504977238273708033,2022-03-19T00:25:17.804000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504977238273708033,You got a lot of #PhantaBear Bro❤️🐻❤️,https://pbs.twimg.com/media/FOKZH7lWYAg5PZf.jpg,,,
954536824984993862,<@&921766382620774410> https://twitter.com/EzekClub/status/1504978063184248832,2022-03-19T00:28:33.513000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504978063184248832,$APE 🟢 #PhantaBear 🐻❤️,https://pbs.twimg.com/media/FOJEuqQacAE_uYe.jpg,,,
954542573320548393,<@&921766382620774410> https://twitter.com/EzekClub/status/1504983813608583174,2022-03-19T00:51:24.023000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1504983813608583174,🤩wow nice job!,,,,
954618133061185588,<@&921766382620774410> https://twitter.com/EzekClub/status/1505059386280255494,2022-03-19T05:51:38.869000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505059386280255494,"Toadsurd has turned over the river's lake
The toil of these ancestors
We must not lose

蟾酥地龙，已翻过江湖
这些老祖宗的辛苦，我们一定不能输

-From #JayChou 「Chinese Herbal Manual」on 2006 

Jay directed this Music Video with Zombie inside at that time🧟‍♂️ https://t.co/TuON0dpTxh",,,,
954721125080899624,<@&921766382620774410> https://twitter.com/EzekClub/status/1505162347215683584,2022-03-19T12:40:54.080000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505162347215683584,"Famous Actor - Talu Wang #王大陸 just changed his PFP to #PhantaBear #5212 

Welcome to our Bearos Empire!

Talu Wang is best known for his breakout role as Hsu Tai-Yu in the film, Our Times.","https://pbs.twimg.com/media/FONpLB2aIAEwXmJ.jpg,https://pbs.twimg.com/media/FONpLB3aAAIRCex.jpg,https://pbs.twimg.com/media/FONpLB6aUAIzLe_.jpg,https://pbs.twimg.com/media/FONpLCWaAAMMtri.jpg",,,
954785174061731860,<@&921766382620774410> https://twitter.com/EzekClub/status/1505226393374048260,2022-03-19T16:55:24.547000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505226393374048260,"We will hold our 🐻#PhantaBear Biweekly #AMA on Twitter Space at 10pm(GMT+8),20 Mar! 🎉
@Super__Willy @PYLUUCA from #PHANTACi and @Markggzz Founder of @EzekClub will come to the stage.

🎙This event will be held in Mandarin with English translation. 
https://t.co/d2g1vjEbSc",,,,
954812436404391977,<@&921766382620774410> https://twitter.com/EzekClub/status/1505253653258866688,2022-03-19T18:43:44.396000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505253653258866688,Wow let’s connect! 👽👾🛸🐻,https://pbs.twimg.com/media/FOO0n6KWQAMvbmB.jpg,,,
954812911442874399,<@&921766382620774410> https://twitter.com/EzekClub/status/1505254177215512576,2022-03-19T18:45:37.654000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505254177215512576,"Thanks for your supports @NathanHeadPhoto ❤️🐻❤️ 
Welcome to join #PhantaBear Bearos Empire🥰",https://pbs.twimg.com/media/FOO6BD-XsAIMjP7.png,,,
954962966816624640,<@&921766382620774410> https://twitter.com/EzekClub/status/1505404195855540225,2022-03-20T04:41:53.643000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505404195855540225,😉🤩#Phanmily,,,,
955039049750577162,<@&921766382620774410> https://twitter.com/EzekClub/status/1505480278008946689,2022-03-20T09:44:13.228000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505480278008946689,"Only around 6.6% is listed on @opensea.
#BeDiamondHand 💎🫴",,,,
955100282876997652,<@&921766382620774410> https://twitter.com/EzekClub/status/1505541491477065732,2022-03-20T13:47:32.343000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505541491477065732,see you in few minutes!,,,,
955162186861404241,<@&921766382620774410> https://twitter.com/EzekClub/status/1505603401824215040,2022-03-20T17:53:31.403000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505603401824215040,"#PhantaBear Holders Gathering🤩
Welcome to share all the #PhantaBear Holders events 🍾 and @EzekClub 😉",https://pbs.twimg.com/media/FOT6T6SaAAA57BY.jpg,,,
955174675309264906,<@&921766382620774410> https://twitter.com/EzekClub/status/1505615891333279744,2022-03-20T18:43:08.881000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505615891333279744,"🐻#PhantaBear X #Phantom Network whitelist giveaway

🎁 3 WL Spots x @projectPXN

Rules👾
😎 Follow @EzekClub & @projectPXN 
💫 TAG 3 frens & RT
🫧 Join @EzekClub Discord to explore #PhantaBear Life Style
(🔗:https://t.co/Qoe2HTiWGL)",,,,
955354023161118793,<@&921766382620774410> https://twitter.com/EzekClub/status/1505795234927882254,2022-03-21T06:35:48.741000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505795234927882254,🛸🛸🛸,https://pbs.twimg.com/media/FOV3CL9aUAI00Cn.jpg,,,
955368896507031572,<@&921766382620774410> https://twitter.com/EzekClub/status/1505810135801032704,2022-03-21T07:34:54.823000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505810135801032704,#PhantaBear holders are gathering all over the world. Bearos Let’s come to meet together and share with @EzekClub 🐻❤️🐻❤️,https://pbs.twimg.com/media/FOW09wSUYAUrnJw.jpg,,,
955417416580608020,<@&921766382620774410> https://twitter.com/EzekClub/status/1505858646441271297,2022-03-21T10:47:42.910000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505858646441271297,Please come to #PhantaBear @opensea https://t.co/8LQO68V2xZ to explore more cool traits which you haven't seen🥰,https://pbs.twimg.com/media/FOOlSJ6acAAYfiS.jpg,,,
955505653168881726,<@&921766382620774410> https://twitter.com/EzekClub/status/1505946897839964160,2022-03-21T16:38:20.152000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1505946897839964160,"🐻#PhantaBear X #THE WEIRDOS

🎁3 x @TheWeirdosNFT WL Spots

Rules 💫
1️⃣🎊Follow 🐻@EzekClub & @TheWeirdosNFT 
2️⃣👍🏻 & RT 
3️⃣TAG 3 frens 👤👥
4️⃣Join @EzekClub Discord (🔗https://t.co/Qoe2HTiWGL)  & @TheWeirdosNFT Discord (🔗https://t.co/WkaPECvdSc)",https://pbs.twimg.com/media/FOYyuD_aAAMoMSb.jpg,,,
955662128373723226,<@&921766382620774410> https://twitter.com/EzekClub/status/1506103374386991109,2022-03-22T03:00:06.748000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506103374386991109,#PhantaBear #Diamondhand #Bearos Empire💎🐻❤️,"https://pbs.twimg.com/media/FOUOtrKWYAUa-WR.jpg,https://pbs.twimg.com/media/FOUOtsIWQAY_x6F.jpg",,,
955708571327270912,<@&921766382620774410> https://twitter.com/EzekClub/status/1506149828212191234,2022-03-22T06:04:39.611000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506149828212191234,🚀🚀🚀@cz_binance,,,,
955711446652710942,<@&921766382620774410> https://twitter.com/EzekClub/status/1506152708906319873,2022-03-22T06:16:05.142000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506152708906319873,Welcome to #PhantaBear Bearos Empire 🥰 @TwitterBlue It’s cool to make #PhantaBear to be your @twitter #NFT Avatar 🐻,https://pbs.twimg.com/media/FObs499UYAAbqiR.jpg,,,
955716961344581642,<@&921766382620774410> https://twitter.com/EzekClub/status/1506158185664884740,2022-03-22T06:37:59.947000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506158185664884740,Enjoy the special #tropic style 🏝 with good tasting #burger 🍔 and cool #Skateborad on the #PhantaBear #ISLAND. Will you want to have an island to play with all the Bearos?😎,"https://pbs.twimg.com/media/FObuXt_VUAcI70b.jpg,https://pbs.twimg.com/media/FObuYKbVkAED5pm.jpg,https://pbs.twimg.com/media/FObuYm2VkAI0A_f.jpg",,,
955870710243397705,<@&921766382620774410> https://twitter.com/EzekClub/status/1506311965144403970,2022-03-22T16:48:56.541000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506311965144403970,我们向东航空难 #MU5735 遇难家属和同胞表示深切哀悼,,,,
956195748016427048,<@&921766382620774410> https://twitter.com/EzekClub/status/1506636991948939264,2022-03-23T14:20:31.585000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506636991948939264,"💌Here is the #PhantaBear 🧸 Calendar #2022 #LFG #WAGMI !
Let’s build up the great Bearos Empire!🪩 
We will provide status updates alone the way💎","https://pbs.twimg.com/media/FOimWt5aIAIIsSn.jpg,https://pbs.twimg.com/media/FOimWt7akAIk2ty.jpg",,,
956219451714453565,<@&921766382620774410> https://twitter.com/EzekClub/status/1506660673451081728,2022-03-23T15:54:42.987000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506660673451081728,Looks cool #PhantaBear,https://pbs.twimg.com/media/FOiFoWdVsAMWYpx.jpg,,,
956246105065148456,<@&921766382620774410> https://twitter.com/EzekClub/status/1506687358019981313,2022-03-23T17:40:37.641000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506687358019981313,"🐻#PhantaBear X #Shinsekai
🎁3 x @shinsekaicorp WL Spots

Rules⭐️
💫Follow 🐻@EzekClub & @shinsekaicorp
❤️ & RT 
🪄TAG 3 frens🕺👯‍♂️
🎈Join @EzekClub Discord
(🔗:https://t.co/Qoe2HTiWGL) 
& @shinsekaicorp Discord
(🔗:https://t.co/Ek274rXxM0)
⚠️DYOR⚠️",https://pbs.twimg.com/media/FOjUKjFacAMu2si.jpg,,,
956247112826363934,<@&921766382620774410> https://twitter.com/EzekClub/status/1506688371485454337,2022-03-23T17:44:37.910000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506688371485454337,"Enjoy the Class 🎶 
#JayChou  #HipHop #Music #PhantaBear 🐻",https://pbs.twimg.com/media/FOjVFgkacAEvQpm.jpg,,,
956535486300717066,<@&921766382620774410> https://twitter.com/EzekClub/status/1506976731315388422,2022-03-24T12:50:31.504000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1506976731315388422,🧸💌🧸,https://pbs.twimg.com/media/FOnW0j5VkAIIaZ-.jpg,,,
956832500334874624,<@&921766382620774410> https://twitter.com/EzekClub/status/1507273759459528705,2022-03-25T08:30:45.168000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507273759459528705,Welcome to #PhantaBear Bearos Empire #YoYang ❤️🐻❤️,https://pbs.twimg.com/media/FOrpfaGaMAko2QS.jpg,,,
957017767108816926,<@&921766382620774410> https://twitter.com/EzekClub/status/1507459019782651907,2022-03-25T20:46:56.209000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507459019782651907,Let’s meet #PhantaBear !,https://pbs.twimg.com/media/FOth-XZVcAEJVw3.jpg,,,
957019023453876314,<@&921766382620774410> https://twitter.com/EzekClub/status/1507460248260718593,2022-03-25T20:51:55.745000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507460248260718593,Go #PhantaBear !,,,,
957229273494736907,<@&921766382620774410> https://twitter.com/EzekClub/status/1507670521680625670,2022-03-26T10:47:23.261000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507670521680625670,"🐻#PhantaBear X #Hikarinft

🎁3 x @Hikari_nfts WL Spots

Rules⭐️
💫Follow 🐻@EzekClub & @Hikari_nfts
❤️ & RT 
🪄TAG 3 frens🕺👯‍♂️
🎈Join @EzekClub Discord
(🔗:https://t.co/8mQbPZg4Ta) 
& @Hikari_nfts Discord
(🔗:https://t.co/lqEMABAcT5)

⚠️DYOR⚠️",https://pbs.twimg.com/media/FOxSWHhaUAMHhkx.jpg,,,
957239342676451338,<@&921766382620774410> https://twitter.com/EzekClub/status/1507680584285696012,2022-03-26T11:27:23.941000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507680584285696012,#PhantaBear gathering in Singapore 🐻🎉🐻🍧🍤🧃🍻,https://pbs.twimg.com/media/FOxZShyagAMpX1D.jpg,,,
957244036496916540,<@&921766382620774410> https://twitter.com/EzekClub/status/1507685253716246530,2022-03-26T11:46:03.035000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507685253716246530,"炊烟袅袅升起 隔江千万里
#PhantaBear gathering in #Hangzhou 🍵🥘🍗🍾",https://pbs.twimg.com/media/FOxeMELagAEQMdk.jpg,,,
957246237999001620,<@&921766382620774410> https://twitter.com/EzekClub/status/1507687482594570246,2022-03-26T11:54:47.914000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507687482594570246,#PhantaBear gathering in #Beijing🥃🌮🧇🥪🧉,"https://pbs.twimg.com/media/FOxguGYVcAEhcO8.jpg,https://pbs.twimg.com/media/FOxguGJVIAIZF4Q.jpg,https://pbs.twimg.com/media/FOxguGMUYAMSZuG.jpg,https://pbs.twimg.com/media/FOxguGJUYAQyIGt.jpg",,,
957281490377523210,<@&921766382620774410> https://twitter.com/EzekClub/status/1507722701439664132,2022-03-26T14:14:52.736000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507722701439664132,Welcome #PhantaBear Bearos come to join and meet from all over the world🗺🌏,,,,
957296423660027924,<@&921766382620774410> https://twitter.com/EzekClub/status/1507737656993923074,2022-03-26T15:14:13.108000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507737656993923074,#PhantaBear #Bearos sharing from #Singapore 😉Enjoy the #weekend !🥂,https://pbs.twimg.com/media/FOyIwUMVcAQk0qf.jpg,,,
957301404584783932,<@&921766382620774410> https://twitter.com/EzekClub/status/1507742653278003208,2022-03-26T15:34:00.653000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507742653278003208,#四海之内皆熊弟 😎🐻🎉 #PhantaBear,"https://pbs.twimg.com/media/FOyQn7XaUAAEJqL.jpg,https://pbs.twimg.com/media/FOyQn7VaUAMEbjf.jpg,https://pbs.twimg.com/media/FOyQn7UaMAIWoyh.jpg",,,
957506900910538852,<@&921766382620774410> https://twitter.com/EzekClub/status/1507948130427609091,2022-03-27T05:10:34.795000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1507948130427609091,#HOH #PHANTABEAR,"https://pbs.twimg.com/media/FO082T-VQAQ52rK.jpg,https://pbs.twimg.com/media/FO082UEVcAEg99L.jpg,https://pbs.twimg.com/media/FO082T8VIAEahsA.jpg,https://pbs.twimg.com/media/FO082T_VsAUCkyd.jpg",,,
957944809446854726,<@&921766382620774410> https://twitter.com/EzekClub/status/1508386071427444747,2022-03-28T10:10:40.326000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1508386071427444747,❤️🐻#PhantaBear,https://pbs.twimg.com/media/FO6OVSaVIAME_Tj.jpg,,,
957971939710889997,<@&921766382620774410> https://twitter.com/EzekClub/status/1508413202605912065,2022-03-28T11:58:28.685000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1508413202605912065,Welcome to Join #PhantaBear Bearos Empire!,https://pbs.twimg.com/media/FO7mWhBVIAg3PGR.jpg,,,
957976530548563968,<@&921766382620774410> https://twitter.com/EzekClub/status/1508417758601510917,2022-03-28T12:16:43.226000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1508417758601510917,"🐻#PhantaBear X 😈pssssd
🎁5 x @ThePossessedNFT WL Spots

Rules ✨
💫Follow @EzekClub & @ThePossessedNFT
❤️ & RT 
⚡️TAG 5 frens🕺👯‍♂️
🎈Join @EzekClub Discord
(🔗https://t.co/Qoe2HT0NsD)  

⚠️DYOR⚠️",,,,
958024024825405511,<@&921766382620774410> https://twitter.com/EzekClub/status/1508465235421954048,2022-03-28T15:25:26.744000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1508465235421954048,"📢#PhantaBear holders-only Bearos T-shirt air drop design reveal! 

To pair up the classic version of #PhantaBear with T-shirts from #PHANTACi's 2022 Spring Summer collection. 

The series of garms in this season was inspired by by the concept - “🏝️PHANTACi Island”.",https://pbs.twimg.com/media/FO8gJBgaQAMyUXq.png,,,
958677857364762664,"<@&921766382620774410> https://twitter.com/EzekClub/status/1509119075683024897
<:neort:875080101035917332> https://twitter.com/aguyong/status/1509026533402628097",2022-03-30T10:43:32.569000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509119075683024897,#HODL #PhantaBear,"https://pbs.twimg.com/media/FPEjoUfaUAE18on.jpg,https://pbs.twimg.com/media/FPEjoUdaQAAuRnB.jpg",https://twitter.com/aguyong/status/1509026533402628097,HODL. 🚀 @EzekClub,"https://pbs.twimg.com/media/FPEjoUfaUAE18on.jpg,https://pbs.twimg.com/media/FPEjoUdaQAAuRnB.jpg"
958691816620826705,<@&921766382620774410> https://twitter.com/EzekClub/status/1509133037342425090,2022-03-30T11:39:00.715000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509133037342425090,"We should pay attention to the much more important things, any creation begins with a meaningful discussion.

8PM 3/30 2022 (UTC+8)

About Web3 and Metaverse 

https://t.co/aWGL9LO8Oc",https://pbs.twimg.com/media/FPGEfn4aQAET3Kj.jpg,https://twitter.com/aguyong/status/1509026533402628097,HODL. 🚀 @EzekClub,"https://pbs.twimg.com/media/FPEjoUfaUAE18on.jpg,https://pbs.twimg.com/media/FPEjoUdaQAAuRnB.jpg"
958692168967553044,<@&921766382620774410> https://twitter.com/EzekClub/status/1509133379253334016,2022-03-30T11:40:24.721000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509133379253334016,https://t.co/aWGL9LvZA4,,https://twitter.com/aguyong/status/1509026533402628097,HODL. 🚀 @EzekClub,"https://pbs.twimg.com/media/FPEjoUfaUAE18on.jpg,https://pbs.twimg.com/media/FPEjoUdaQAAuRnB.jpg"
959003319727161344,"<@&921766382620774410> https://twitter.com/EzekClub/status/1509444583918555141
<:neort:875080101035917332> https://twitter.com/axs_randy/status/1509398505278025728",2022-03-31T08:16:48.843000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509444583918555141,Let’s wait and see #PhantaBear 🚀❤️🐻,https://pbs.twimg.com/media/FPJ11fhaUAMO73x.jpg,https://twitter.com/axs_randy/status/1509398505278025728,"@ape_psycho @EzekClub #ezek #phantabear is not new, but this gonna be huge #nft",https://pbs.twimg.com/media/FPJ11fhaUAMO73x.jpg
959023881824387092,<@&921766382620774410> https://twitter.com/EzekClub/status/1509465096728498184,2022-03-31T09:38:31.229000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509465096728498184,"🐻#PhantaBear X IVS🪐
🎁5 x @IVSProtocol WL Spots

Rules 💫  
👀Follow @EzekClub & @IVSProtocol
❤️& RT 
⚡️TAG 5 frens🕺👯‍♂️
✨Join @EzekClub Discord
(🔗https://t.co/Qoe2HTiWGL)",https://pbs.twimg.com/media/FPKygFkaUAI9wYS.jpg,https://twitter.com/axs_randy/status/1509398505278025728,"@ape_psycho @EzekClub #ezek #phantabear is not new, but this gonna be huge #nft",https://pbs.twimg.com/media/FPJ11fhaUAMO73x.jpg
959117606651056158,"<@&921766382620774410> https://twitter.com/EzekClub/status/1509558852626567169
<:neort:875080101035917332> https://twitter.com/_NFTAng/status/1509540313152503808",2022-03-31T15:50:56.969000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509558852626567169,Hello Fellow #PhantaBear Bearos 🧋🐻,https://pbs.twimg.com/media/FPL2pgjXMAcApp6.jpg,https://twitter.com/_NFTAng/status/1509540313152503808,Excited to have just joined the @EzekClub community! Can I get some love from fellow holders? #PhantaBear #phanta #ezek #nft #nftcollection #NFTCommunity,https://pbs.twimg.com/media/FPL2pgjXMAcApp6.jpg
959314755334602782,<@&921766382620774410> https://twitter.com/EzekClub/status/1509755980716056582,2022-04-01T04:54:20.878000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509755980716056582,"#JayChou’s #BAYC #3738 is stolen. Please help #JayChou find his #BAYC.
THANKS FOR ALL❤️
@machibigbrother @BoredApeYC @opensea 
#PhantaBear","https://pbs.twimg.com/media/FPO7DuJaMAI3433.jpg,https://pbs.twimg.com/media/FPO7DuCaQAI8_m9.jpg,https://pbs.twimg.com/media/FPO7DuKaUAEEVxh.jpg",https://twitter.com/_NFTAng/status/1509540313152503808,Excited to have just joined the @EzekClub community! Can I get some love from fellow holders? #PhantaBear #phanta #ezek #nft #nftcollection #NFTCommunity,https://pbs.twimg.com/media/FPL2pgjXMAcApp6.jpg
959316863693774858,"<@&921766382620774410> https://twitter.com/EzekClub/status/1509758120209563651
<:neort:875080101035917332> https://twitter.com/machibigbrother/status/1509740284426424320",2022-04-01T05:02:43.550000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509758120209563651,"Let’s help #JayChou find his ape❤️
@BoredApeYC @opensea @machibigbrother",https://pbs.twimg.com/media/FPO8_xAaAAETTQq.jpg,https://twitter.com/machibigbrother/status/1509740284426424320,@William11Chan His ape got stolen.,
959317568211009566,"<@&921766382620774410> https://twitter.com/EzekClub/status/1509758820763201538
<:neort:875080101035917332> https://twitter.com/machibigbrother/status/1509749934425186309",2022-04-01T05:05:31.520000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509758820763201538,Couple billion eyes are watching. Let’s do something help #JayChou @BoredApeYC @machibigbrother 🥹,https://pbs.twimg.com/media/FPO1j25VkAQ1SqP.jpg,https://twitter.com/machibigbrother/status/1509749934425186309,"Being stolen from Asia’s biggest superstar, this is now the most infamous ape. All over the news. Couple billion 👀s watching @BoredApeYC",https://pbs.twimg.com/media/FPO1j25VkAQ1SqP.jpg
959490676259709059,<@&921766382620774410> https://twitter.com/EzekClub/status/1509931937246625794,2022-04-01T16:33:23.695000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509931937246625794,"🐻#PhantaBear X #Los Muertos☠️

🎁3 x @los_muertosNFT WL Spots

Rules✨
👀Follow 🐻@EzekClub & @los_muertosNFT☠️
❤️ & RT 
💫TAG 3 frens🕺👯‍♂️
⚡️Join @EzekClub Discord
(🔗https://t.co/Qoe2HTiWGL)  & @los_muertosNFT Discors(🔗https://t.co/k7yo7bv5hS) 
⚠️DYOR⚠️",https://pbs.twimg.com/media/FPRbF2taAAAZ7qd.jpg,https://twitter.com/machibigbrother/status/1509749934425186309,"Being stolen from Asia’s biggest superstar, this is now the most infamous ape. All over the news. Couple billion 👀s watching @BoredApeYC",https://pbs.twimg.com/media/FPO1j25VkAQ1SqP.jpg
959507139347501087,<@&921766382620774410> https://twitter.com/EzekClub/status/1509948366788362241,2022-04-01T17:38:48.801000+00:00,936132473195200543,Ezek,,https://twitter.com/EzekClub/status/1509948366788362241,#PhantaBear #JayChou,https://pbs.twimg.com/media/FPRqCF1aQAERQ98.jpg,https://twitter.com/machibigbrother/status/1509749934425186309,"Being stolen from Asia’s biggest superstar, this is now the most infamous ape. All over the news. Couple billion 👀s watching @BoredApeYC",https://pbs.twimg.com/media/FPO1j25VkAQ1SqP.jpg
